controller,day,step,soc_before,ev_before,price,carbon_signal,reward,ev_power_kw,p,soc,grid_import,grid_export,grid_violation,correction,qp_execution_path,endpoint_minimum_violation_kw,endpoint_infeasible,feasible_state_violation,extra_excess_energy_kwh_step,power_lower_kw,power_upper_kw,ev_lower_fraction,ev_upper_fraction,base_load_minus_pv_kw,lighting_kw,soc_kwh,target_kwh,remaining_steps,physical_lower_kw,physical_upper_kw,terminal_lower_kw,terminal_upper_kw,terminal_physical_gap_kw,tolerance_kw,terminal_roundoff_repair,terminal_ramp_relaxation,terminal_ramp_gap_kw,terminal_target_conflict_step,battery_proposal,battery_correction_squared,ev_proposal,ev_correction_squared,lighting_proposal,lighting_correction_squared,ramp_kw,ramp_slack_kw,forced_full_charge,charge_kwh
DischargeBias+QP,300,49,220.62006895121084,6.842899025194527e-10,0.08375990026165406,0.10743619781702107,-10.572581341035907,0.0,-17.44181503342678,224.7625000216497,0.0,82.27416264159349,42.264162641593494,1.1744181503342679,phase2_solution,41.264162732750115,1,0,0.24999997721084455,-18.44181494227015,100.0,0.0,0.0,-107.21597767502027,7.5,220.62006895121084,125.0,47,-18.44181494227015,100.0,-18.44181494227015,743.3562620146012,-118.44181494227016,3.7999999999999996e-08,0,0,0.0,0,1.0,1.379257991834563,-1.0,0.0,1.0,0.0,56.6762141662132,11.6762141662132,False,4.360453758356695
DischargeBias+QP,300,50,224.7625000216497,6.842899025194527e-10,0.0765162679735664,0.09764945085487656,-12.69429018563684,0.0,1.2156191017482943e-08,224.7625000184507,0.0,90.78716074252912,50.77716074252913,0.9999999998784381,phase2_solution,49.77716082152963,1,0,0.2499999802498749,-0.9999999088433087,27.55818496657322,0.0,0.0,-98.28716073037293,7.5,224.7625000216497,125.0,46,-0.9999999088433087,100.0,-0.9999999088433087,759.0975000822689,-100.99999990884331,3.7999999999999996e-08,0,0,0.0,0,1.0,0.9999999997568763,-1.0,0.0,1.0,0.0,17.441815045582974,0.0,False,0.0
DischargeBias+QP,300,51,224.7625000184507,6.842899025194527e-10,0.07397110898176211,0.09994013178904966,-20.46186037552651,0.0,-4.3452591536087944e-08,224.7625000287707,0.0,121.85744150204087,81.84744150204087,1.000000000434526,phase2_solution,80.84744162318064,1,0,0.24999996971505567,-0.9999999223128055,45.00000001215619,0.0,0.0,-129.35744154549346,7.5,224.7625000184507,125.0,45,-0.9999999223128055,100.0,-0.9999999223128055,759.0975000701127,-100.99999992231281,3.7999999999999996e-08,0,0,0.0,0,1.0,1.000000000869052,-1.0,0.0,1.0,0.0,5.560878255357089e-08,0.0,False,1.0863147884021986e-08
DischargeBias+QP,300,52,224.7625000287707,6.842899025194527e-10,0.07522353824613372,0.0948095933418383,-16.212515076085047,0.0,2.30630951111846e-08,224.76250002270146,0.0,104.8600603043056,64.8500603043056,0.999999999769369,phase2_solution,63.85006040238225,1,0,0.2499999754808382,-0.9999998788602601,44.999999956547406,0.0,0.0,-112.36006028124251,7.5,224.7625000287707,125.0,44,-0.9999998788602601,100.0,-0.9999998788602601,759.0975001093286,-100.99999987886027,3.7999999999999996e-08,0,0,0.0,0,1.0,0.9999999995387381,-1.0,0.0,1.0,0.0,6.651568664727255e-08,0.0,False,0.0
DischargeBias+QP,300,53,224.76250002270146,6.842899025194527e-10,0.07888318928872985,0.08910277659535391,-14.402642258579553,0.0,7.329377347870748e-09,224.76250002077268,0.0,97.62056903430722,57.610569034307225,0.9999999999267062,phase2_solution,56.61056912256294,1,0,0.24999997793607065,-0.9999999044149072,45.000000023063095,0.0,0.0,-105.12056902697785,7.5,224.76250002270146,125.0,43,-0.9999999044149072,100.0,-0.9999999044149072,759.0975000862655,-100.9999999044149,3.7999999999999996e-08,0,0,0.0,0,1.0,0.9999999998534124,-1.0,0.0,1.0,0.0,1.573371776331385e-08,0.0,False,0.0
DischargeBias+QP,300,54,224.76250002077268,6.842899025194527e-10,0.06994562623253554,0.09270955768980275,-9.632238816045035,0.0,-1.1014861393689527e-06,224.76250028237564,0.0,78.5389552625279,38.52895526252791,1.0000000110148615,phase2_solution,37.528956451477946,1,0,0.24999970276249073,-0.9999999125360965,45.000000007329376,0.0,0.0,-86.03895636401404,7.5,224.76250002077268,125.0,42,-0.9999999125360965,100.0,-0.9999999125360965,759.0975000789362,-100.9999999125361,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0000000220297232,-1.0,0.0,1.0,0.0,1.1088155167168235e-06,0.0,False,2.753715348422382e-07
DischargeBias+QP,300,55,224.76250028237564,6.842899025194527e-10,0.0757968354124757,0.09679649018760841,-13.607769453755528,0.0,1.1050005121652866e-06,224.76249999158603,0.0,94.44107781336461,54.43107781336462,0.9999999889499949,phase2_solution,53.431077897314175,1,0,0.2499999790126104,-0.9999988110499353,44.99999889851386,0.0,0.0,-101.94107670836411,7.5,224.76250028237564,125.0,41,-0.9999988110499353,100.0,-0.9999988110499353,759.0975010730274,-100.99999881104993,3.7999999999999996e-08,0,0,0.0,0,1.0,0.9999999778999898,-1.0,0.0,1.0,0.0,2.2064866515342393e-06,0.0,False,0.0
DischargeBias+QP,300,56,224.76249999158603,6.842899025194527e-10,0.07339181392563783,0.0966108277010178,-9.388414591888504,0.0,-1.1616256360949743e-06,224.76250026747212,0.0,77.56365836581158,37.55365836581158,1.0000000116162564,phase2_solution,36.553659492009935,1,0,0.24999971845041102,-1.00000003542726,45.000001105000514,0.0,0.0,-85.0636595274372,7.5,224.76249999158603,125.0,40,-1.00000003542726,100.0,-1.00000003542726,759.0974999680269,-101.00000003542726,3.7999999999999996e-08,0,0,0.0,0,1.0,1.000000023232513,-1.0,0.0,1.0,0.0,2.266626148260261e-06,0.0,False,2.9040640902374357e-07
DischargeBias+QP,300,57,224.76250026747212,6.842899025194527e-10,0.07060775943602347,0.10286890583494829,-5.073707769681818,0.0,1.066986852673931e-06,224.7624999866861,0.0,60.30483107712679,20.29483107712679,0.9999999893301315,phase2_solution,19.294831136338335,1,0,0.24999998519711397,-0.9999988738015992,44.99999883837437,0.0,0.0,-67.80483001013994,7.5,224.76250026747212,125.0,39,-0.9999988738015992,100.0,-0.9999988738015992,759.0975010163941,-100.9999988738016,3.7999999999999996e-08,0,0,0.0,0,1.0,0.999999978660263,-1.0,0.0,1.0,0.0,2.2286124887689053e-06,0.0,False,0.0
DischargeBias+QP,300,58,224.7624999866861,6.842899025194527e-10,0.07541398061661644,0.09501035531101334,-2.296922694429142,0.0,3.827662830312561e-07,224.76249988595814,0.0,49.19769077714242,9.18769077714242,0.9999999961723371,phase2_solution,8.187690338317593,1,0,0.2500001097062068,-1.000000056058549,45.000001066986854,0.0,0.0,-56.69769039437614,7.5,224.7624999866861,125.0,38,-1.000000056058549,100.0,-1.000000056058549,759.0974999494072,-101.00000005605855,3.7999999999999996e-08,0,0,0.0,0,1.0,0.9999999923446743,-1.0,0.0,1.0,0.0,6.842205696426749e-07,0.0,False,0.0
DischargeBias+QP,300,59,224.76249988595814,6.842899025194527e-10,0.07790252208396384,0.1041116618101188,-4.025346736388258,0.0,-3.1456081856757315e-07,224.76249996066633,0.0,56.11138694508119,16.10138694508119,1.0000000031456082,phase2_solution,15.10138677946574,1,0,0.250000041403863,-1.0000004801762723,45.00000038276628,0.0,0.0,-63.611387259642015,7.5,224.76249988595814,125.0,37,-1.0000004801762723,100.0,-1.0000004801762723,759.0974995666409,-101.00000048017627,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0000000062912164,-1.0,0.0,1.0,0.0,6.973271015988292e-07,0.0,False,7.864020464189329e-08
DischargeBias+QP,300,60,224.76249996066633,6.842899025194527e-10,0.08144253285985485,0.08856357299012255,-0.016874999872420096,0.0,44.99999965978692,212.9203947870382,0.0,33.02736689585312,0.0,0.5500000034021308,hard_qp_solution,0.0,0,0,0.0,-1.000000165615443,44.99999968543918,0.0,0.0,4.472632763933817,7.5,224.76249996066633,125.0,36,-1.000000165615443,100.0,-1.000000165615443,759.097499850532,-101.00000016561545,3.7999999999999996e-08,0,0,0.0,0,1.0,0.3025000037423439,-1.0,0.0,1.0,0.0,44.999999974347745,0.0,False,0.0
DischargeBias+QP,300,61,212.9203947870382,6.842899025194527e-10,0.07632217839365033,0.10003592148210552,-0.02680335799068282,0.0,71.47562130848752,194.11102075848885,0.0,40.000000002421956,0.0,0.28524378691512486,hard_qp_solution,0.0,0,0,0.0,-3.4021307726561645e-07,89.99999965978692,0.0,0.0,23.975621306065563,7.5,212.9203947870382,125.0,35,-50.86149563352341,100.0,-50.86149563352341,714.0975001907451,-150.86149563352342,3.7999999999999996e-08,0,0,0.0,0,1.0,0.08136401797368116,-1.0,0.0,1.0,0.0,26.475621648700596,0.0,False,0.0
DischargeBias+QP,300,62,194.11102075848885,6.842899025194527e-10,0.08032801041157135,0.09872140047936225,-0.014708743882279194,0.0,39.22331701941118,183.78909522706485,0.0,40.000000080723055,0.0,0.6077668298058881,hard_qp_solution,0.0,0,0,0.0,26.47562130848752,100.0,0.0,0.0,-8.276683061311871,7.5,194.11102075848885,125.0,34,-100.0,100.0,-130.0588599642575,642.6218788822576,-200.0,3.7999999999999996e-08,0,0,0.0,0,1.0,0.3693805194122994,-1.0,0.0,1.0,0.0,32.252304289076335,0.0,False,0.0
DischargeBias+QP,300,63,183.78909522706485,6.842899025194527e-10,0.0754700870095688,0.09156212061767277,-0.020141875003315834,0.0,53.71166667550889,169.65444610193094,0.0,40.00000006770542,0.0,0.46288333324491115,hard_qp_solution,0.0,0,0,0.0,-5.7766829805888165,84.22331701941118,0.0,0.0,6.21166660780348,7.5,183.78909522706485,125.0,33,-100.0,100.0,-173.5195990439375,603.3985618628463,-200.0,3.7999999999999996e-08,0,0,0.0,0,1.0,0.21426098019591946,-1.0,0.0,1.0,0.0,14.488349656097704,0.0,False,0.0
DischargeBias+QP,300,64,169.65444610193094,6.842899025194527e-10,0.07719073327800653,0.09222488748214655,-0.03701687500331584,0.0,98.7116666755089,143.67769171363912,0.0,1.5817960812129144,0.0,0.012883333244911088,hard_qp_solution,0.0,0,0,0.0,8.711666675508887,98.7116666755089,0.0,0.0,89.62987059429598,7.5,169.65444610193094,125.0,32,-100.0,100.0,-233.03391114976446,549.6868951873375,-200.0,3.7999999999999996e-08,0,0,0.0,0,1.0,0.00016598027549943127,-1.0,0.0,1.0,0.0,45.00000000000001,7.105427357601002e-15,False,0.0
DischargeBias+QP,300,65,143.67769171363912,6.842899025194527e-10,0.07089277027000014,0.08964394303755506,-0.05486036899862065,0.0,100.0,117.3619022399549,0.41224188836983444,0.0,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,53.711666675508894,100.0,0.0,0.0,92.91224188836983,7.5,143.67769171363912,125.0,31,-100.0,100.0,-342.4097191004669,450.9752285118286,-200.0,3.7999999999999996e-08,0,0,0.0,0,1.0,0.0,-1.0,0.0,1.0,0.0,1.2883333244911057,0.0,False,0.0
DischargeBias+QP,300,66,117.3619022399549,6.842899025194527e-10,0.08203177897559763,0.10838908732539895,-0.3030378371305765,0.0,100.0,91.04611276627068,5.22446079497449,0.0,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,55.0,100.0,0.0,0.0,97.7244607949745,7.5,117.3619022399549,125.0,30,-100.0,100.0,-453.21304320018993,350.9752285118286,-200.0,3.7999999999999996e-08,0,0,0.0,0,1.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,False,0.0
DischargeBias+QP,300,67,91.04611276627068,6.842899025194527e-10,0.07427210425819271,0.10472368096481341,-0.0375,0.0,100.0,64.73032329258646,0.0,6.456840373450206,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,55.0,100.0,0.0,0.0,86.0431596265498,7.5,91.04611276627068,125.0,29,-100.0,100.0,-564.016367299913,250.9752285118286,-200.0,3.7999999999999996e-08,0,0,0.0,0,1.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,False,0.0
DischargeBias+QP,300,68,64.73032329258646,6.842899025194527e-10,0.07807950782738507,0.09050563408584371,-0.7217090040763106,0.0,100.0,38.41453381890225,16.031317958408465,0.0,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,55.0,100.0,0.0,0.0,108.53131795840847,7.5,64.73032329258646,125.0,28,-100.0,100.0,-674.819691399636,150.97522851182856,-200.0,3.7999999999999996e-08,0,0,0.0,0,1.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,False,0.0
DischargeBias+QP,300,69,38.41453381890225,6.842899025194527e-10,0.07967188664262323,0.10541737802300977,-2.9595388120388515,0.0,50.975228511828554,25.0,59.48706996664574,0.0,0.0,0.4902477148817145,hard_qp_solution,0.0,0,0,0.0,-100.0,50.97522851182855,0.0,0.0,102.9622984784743,7.5,38.41453381890225,125.0,27,-100.0,50.97522851182855,-785.623015499359,50.97522851182855,-150.97522851182856,3.7999999999999996e-08,0,0,0.0,0,1.0,0.2403428219467428,-1.0,0.0,1.0,0.0,49.024771488171446,4.024771488171446,False,0.0
DischargeBias+QP,300,70,25.0,6.842899025194527e-10,0.07792660018557161,0.09854758313685362,-5.074419971916688,0.0,0.0,25.0,109.61154102982294,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-100.0,0.0,0.0,0.0,102.11154102982294,7.5,25.0,125.0,26,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-1.0,0.0,1.0,0.0,50.975228511828554,5.975228511828554,False,-0.0
DischargeBias+QP,300,71,25.0,6.842899025194527e-10,0.07857398049739414,0.0976822464630712,-5.216218142449989,0.0,0.0,25.0,113.59023545141736,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,106.09023545141736,7.5,25.0,125.0,25,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,300,72,25.0,6.842899025194527e-10,0.07715940900208096,0.11339236159650506,-6.501434993669908,0.0,0.0,25.0,122.77155550555423,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.5619326834630174e-11,92.77155550555423,30.0,25.0,125.0,24,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087613,8.324497325793661e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,300,73,25.0,6.842899025194527e-10,0.07741466303850626,0.1094900517513607,-6.657810646608269,0.0,0.0,25.0,130.02040711100415,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.5619326834630174e-11,100.02040711100413,30.0,25.0,125.0,23,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087613,8.324497325793661e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,300,74,25.0,6.842899025194527e-10,0.07471051733442251,0.11551807243066166,-6.6310019025468,0.0,0.0,25.0,123.13633483035812,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.5619326834630174e-11,93.13633483035812,30.0,25.0,125.0,22,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087613,8.324497325793661e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,300,75,25.0,6.842899025194527e-10,0.08521549890096984,0.10765133469244449,-6.475090713500375,0.0,0.0,25.0,128.03330279947602,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.5619326834630174e-11,98.033302799476,30.0,25.0,125.0,21,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087613,8.324497325793661e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,300,76,25.0,6.842899025194527e-10,0.08375585527392108,0.13794528069846826,-7.648175657146679,0.0,0.0,25.0,119.18750728811843,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.5619326834630174e-11,89.18750728811843,30.0,25.0,125.0,20,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087613,8.324497325793661e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,300,77,25.0,6.842899025194527e-10,0.08540094862281111,0.14447886346640923,-7.971453592657804,0.0,0.0,25.0,118.71024244697557,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.5619326834630174e-11,88.71024244697557,30.0,25.0,125.0,19,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087613,8.324497325793661e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,300,78,25.0,6.842899025194527e-10,0.07656651246286814,0.1428402926748323,-8.010479352887534,0.0,0.0,25.0,121.01830600603307,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.5619326834630174e-11,91.01830600603307,30.0,25.0,125.0,18,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087613,8.324497325793661e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,300,79,25.0,6.842899025194527e-10,0.07222280556163437,0.1441882184215317,-7.947215265878277,0.0,0.0,25.0,119.16604105996703,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.5619326834630174e-11,89.16604105996703,30.0,25.0,125.0,17,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087613,8.324497325793661e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,300,80,25.0,6.842899025194527e-10,0.08188266366613814,0.15362699575057578,-8.783723854486865,0.0,0.0,25.0,123.4029329214757,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.5619326834630174e-11,93.4029329214757,30.0,25.0,125.0,16,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087613,8.324497325793661e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,300,81,25.0,6.842899025194527e-10,0.08072889294018015,0.1703830714705961,-10.123981393407409,0.0,0.0,25.0,128.65552958488394,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.5619326834630174e-11,98.65552958488392,30.0,25.0,125.0,15,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087613,8.324497325793661e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,300,82,25.0,6.842899025194527e-10,0.0839392636842181,0.15680146527874655,-8.880818474542455,0.0,0.0,25.0,122.22575654327832,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.5619326834630174e-11,92.22575654327832,30.0,25.0,125.0,14,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087613,8.324497325793661e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,300,83,25.0,6.842899025194527e-10,0.07512603959445191,0.1546027851121223,-9.010621822375144,0.0,0.0,25.0,126.11192370146003,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.5619326834630174e-11,96.11192370146003,30.0,25.0,125.0,13,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087613,8.324497325793661e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,300,84,25.0,6.842899025194527e-10,0.0764011342230613,0.16918303883588232,-9.81723114866627,0.0,0.0,25.0,125.79356443431544,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.5619326834630174e-11,95.79356443431544,30.0,25.0,125.0,12,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087613,8.324497325793661e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,300,85,25.0,6.842899025194527e-10,0.07313005393644499,0.152778462042731,-8.786127688163436,0.0,0.0,25.0,124.48720658699864,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.5619326834630174e-11,94.48720658699864,30.0,25.0,125.0,11,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087613,8.324497325793661e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,300,86,25.0,6.842899025194527e-10,0.08080515472660596,0.15838446434661216,-8.556771090174578,0.0,0.0,25.0,116.7472337001818,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.5619326834630174e-11,86.7472337001818,30.0,25.0,125.0,10,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087613,8.324497325793661e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,300,87,25.0,6.842899025194527e-10,0.07551967331475577,0.16226433336114252,-9.223464378502818,0.0,0.0,25.0,123.13230458054424,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.5619326834630174e-11,93.13230458054424,30.0,25.0,125.0,9,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087613,8.324497325793661e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,300,88,25.0,6.842899025194527e-10,0.08298118226214389,0.1512551656743411,-7.836531652105955,0.0,0.0,25.0,111.72802703336959,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.5619326834630174e-11,81.72802703336959,30.0,25.0,125.0,8,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087613,8.324497325793661e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,300,89,25.0,6.842899025194527e-10,0.07646879687534215,0.14998020430834036,-8.122343565557587,0.0,0.0,25.0,117.03190905099838,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.5619326834630174e-11,87.03190905099838,30.0,25.0,125.0,7,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087613,8.324497325793661e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,300,90,25.0,6.842899025194527e-10,0.08609987209855667,0.15849960120636317,-8.459714710775051,0.0,0.0,25.0,115.13369045601162,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.5619326834630174e-11,85.13369045601162,30.0,25.0,125.0,6,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087613,8.324497325793661e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,300,91,25.0,6.842899025194527e-10,0.07282545712690645,0.16684402683713828,-10.930918060146718,5.360378807495181e-10,-21.05263157894737,30.0,142.04108734958493,0.0,0.0,1.2105263157894737,hard_qp_solution,0.0,0,0,0.0,-45.0,-21.05263157894737,0.0,4.5619326834630174e-11,90.98845577010154,30.0,25.0,125.0,5,-100.0,0.0,-842.1052631578948,-21.05263157894737,-78.94736842105263,3.7999999999999996e-08,0,0,0.0,0,1.0,1.4653739612188366,-0.9999999999087613,5.383267530332889e-21,1.0,0.0,21.05263157894737,0.0,False,5.2631578947368425
DischargeBias+QP,300,92,30.0,5.502804323320731e-10,0.07690494441101844,0.16556612242629845,-17.191821285301348,0.0,-100.0,53.75,224.43009720441069,0.0,0.0,2.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-100.0,0.0,3.668536215547154e-11,94.43009720441069,30.0,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0,1.0,4.0,-0.9999999999266292,5.383267530332889e-21,1.0,0.0,78.94736842105263,33.94736842105263,True,25.0
DischargeBias+QP,300,93,53.75,5.502804323320731e-10,0.09037730087052863,0.1529471788714435,-15.494142817048752,0.0,-100.0,77.5,217.43685240754664,0.0,0.0,2.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-100.0,0.0,3.668536215547154e-11,87.43685240754664,30.0,53.75,125.0,3,-100.0,100.0,-521.6066481994461,-100.0,0.0,3.7999999999999996e-08,0,0,0.0,0,1.0,4.0,-0.9999999999266292,5.383267530332889e-21,1.0,0.0,0.0,0.0,True,25.0
DischargeBias+QP,300,94,77.5,5.502804323320731e-10,0.08158337312130652,0.14408410472837138,-14.60411110098801,0.0,-100.0,101.25,217.81056454919752,0.0,0.0,2.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-100.0,0.0,3.668536215547154e-11,87.81056454919752,30.0,77.5,125.0,2,-100.0,100.0,-310.80332409972306,-100.0,0.0,3.7999999999999996e-08,0,0,0.0,0,1.0,4.0,-0.9999999999266292,5.383267530332889e-21,1.0,0.0,0.0,0.0,True,25.0
DischargeBias+QP,300,95,101.25,5.502804323320731e-10,0.08372671810095013,0.17218385829040483,-17.600065333919,2.2011226175067122e-09,-100.0,125.0,220.7015107640733,0.0,0.0,2.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-100.0,3.668536215547154e-11,3.668536215547154e-11,90.7015107618722,30.0,101.25,125.0,1,-100.0,100.0,-100.0,-100.0,0.0,3.7999999999999996e-08,0,0,0.0,0,1.0,4.0,-0.9999999999266292,0.0,1.0,0.0,0.0,0.0,True,25.0
